#Pleiades SPK Reference Corpus
#Source: JPL DE SPK kernel: de440.bsp
#Kernel-SHA256: a4ce9bf9b3282becc9f4b2ac3cebe03a2ae7599981aabd7265fd8482fff7c4b5
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL DE kernel; corpus is redistributable
#Slice-Role: interior
#Columns:epoch_jd,body,x_km,y_km,z_km
2457500.5,Sun,127421357.592179,79854605.201722,-306.861142
2457680.5,Sun,-134138608.558443,-64858726.217765,228.371514
2457860.5,Sun,133868181.074563,68026856.008764,-401.391810
2458040.5,Sun,-139687616.514460,-52489174.717871,595.091023
2458220.5,Sun,139230535.012961,55659024.268485,-771.990229
2458400.5,Sun,-144092794.206523,-39677229.312142,986.538570
2458580.5,Sun,143453925.608400,42858104.483077,-883.674304
2458760.5,Sun,-147310776.057223,-26537647.740003,541.175382
2458940.5,Sun,146511531.878418,29689963.568896,-349.723028
2459120.5,Sun,-149318892.978565,-13189363.421371,69.459360
2459300.5,Sun,148370683.611891,16266360.872172,-26.003431
2459480.5,Sun,-150120657.763305,274590.828152,286.585982
2459660.5,Sun,149005983.884562,2707213.674400,-778.039153
2459840.5,Sun,-149718400.213464,13726874.313999,1119.093804
2460020.5,Sun,148419651.709463,-10872291.584703,-1211.157383
2460200.5,Sun,-148106677.867910,27078876.805739,1352.119158
2460380.5,Sun,146606097.453745,-24343390.065282,-956.079754
2460560.5,Sun,-145300920.849197,40209160.517761,650.820409
2460740.5,Sun,143561370.083503,-37620779.164410,-441.355761
2460920.5,Sun,-141333679.430754,53003948.817712,259.039595
2461100.5,Sun,139309084.115137,-50584780.619623,-534.174652
2461280.5,Sun,-136241487.368145,65397345.711759,861.794717
2461460.5,Sun,133891254.463915,-63114457.540319,-1017.861652
2461640.5,Sun,-130074229.916215,77280766.235342,1108.108504
2461820.5,Sun,127349402.340499,-75124820.236153,-1048.335962
2462000.5,Sun,-122878695.681420,88546608.233323,786.600675
2462180.5,Sun,119737399.890247,-86491102.053795,-398.209851
2462360.5,Sun,-114718260.207200,99109764.712338,225.104718
2462540.5,Sun,111096463.078858,-97120478.481340,-291.592832
2462720.5,Sun,-105668255.099721,108881918.576875,422.019938
2462900.5,Sun,101503850.550483,-106923161.513266,-768.229939
2463080.5,Sun,-95773751.004011,117817031.120501,1040.441843
2463260.5,Sun,91051547.445885,-115812925.587750,-1090.508017
2463440.5,Sun,-85127893.754585,125834441.617724,955.623488
2463620.5,Sun,79812647.946081,-123729380.850091,-858.134648
2463800.5,Sun,-73832820.048300,132860100.433502,273.271712
2463980.5,Sun,67897715.013868,-130584313.150647,-134.282612
2464160.5,Sun,-61964209.858583,138853335.758182,292.110328
2464340.5,Sun,55409402.183611,-136302339.696595,-18.512217
2464520.5,Sun,-49612442.577995,143764980.804220,369.264045
2464700.5,Sun,42435648.061657,-140851086.028198,-412.229110
2464880.5,Sun,-36852636.069697,147556989.781777,370.270552
