#Pleiades SPK Reference Corpus
#Source: JPL Horizons VECTORS (geocentric, Ecliptic of J2000, GEOMETRIC), Tier B constrained
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL Horizons; corpus is redistributable
#Slice-Role: asteroid_constrained
#Columns:epoch_jd,body,x_km,y_km,z_km
2435460.5,asteroid:8405-Asbolus,-1036359504.853594,3755961711.873509,1266954350.949925
2435825.5,asteroid:8405-Asbolus,-1152309292.211388,3758720398.228611,1271821744.561752
2436190.5,asteroid:8405-Asbolus,-1266130604.578485,3754790371.146781,1274515779.886379
2436555.5,asteroid:8405-Asbolus,-1377662809.953190,3744428248.015383,1275075612.133451
2436920.5,asteroid:8405-Asbolus,-1486830820.110033,3727838404.083459,1273536859.042737
2437285.5,asteroid:8405-Asbolus,-1593561900.892801,3705163686.599070,1269934730.818237
2437650.5,asteroid:8405-Asbolus,-1697802978.541877,3676543370.907413,1264298389.629396
2438015.5,asteroid:8405-Asbolus,-1799546920.154529,3642018156.435630,1256658526.039540
2438380.5,asteroid:8405-Asbolus,-1898678114.590842,3601562866.225890,1247037524.634618
2438745.5,asteroid:8405-Asbolus,-1995048396.580414,3555148858.545668,1235456482.844388
2439110.5,asteroid:8405-Asbolus,-2088462028.284592,3502719838.171826,1221932004.852239
2439475.5,asteroid:8405-Asbolus,-2178607166.474850,3444311553.278606,1206474134.355079
2439840.5,asteroid:8405-Asbolus,-2265232175.894273,3380026187.488526,1189095208.723623
2440205.5,asteroid:8405-Asbolus,-2348108847.003757,3309944925.988189,1169799955.222046
2440570.5,asteroid:8405-Asbolus,-2426999834.258059,3234214118.658731,1148597291.095531
2440935.5,asteroid:8405-Asbolus,-2501771422.325962,3152966308.381349,1125491625.457677
2441300.5,asteroid:8405-Asbolus,-2572248707.348169,3066275646.452035,1100485266.439047
2441665.5,asteroid:8405-Asbolus,-2638271720.811600,2974234596.057727,1073583250.351118
2442030.5,asteroid:8405-Asbolus,-2699759605.401251,2876854200.919761,1044783350.966918
2442395.5,asteroid:8405-Asbolus,-2756517858.835589,2774084542.722648,1014087692.909702
2442760.5,asteroid:8405-Asbolus,-2808331717.062723,2665865206.204548,981490991.490123
2443125.5,asteroid:8405-Asbolus,-2854925966.310792,2552051618.575997,946985482.878274
2443490.5,asteroid:8405-Asbolus,-2895852510.130095,2432561637.550671,910563728.518860
2443855.5,asteroid:8405-Asbolus,-2930681850.465592,2307412624.286494,872209944.062166
2444220.5,asteroid:8405-Asbolus,-2958925079.155133,2176618234.556895,831913299.504543
2444585.5,asteroid:8405-Asbolus,-2980063381.554895,2040276149.248008,789658217.151834
2444950.5,asteroid:8405-Asbolus,-2993664506.729886,1898503751.672589,745432552.331034
2445315.5,asteroid:8405-Asbolus,-2999205478.231199,1751382065.788539,699225523.086179
2445680.5,asteroid:8405-Asbolus,-2996140564.191423,1599043951.783415,651024825.718169
2446045.5,asteroid:8405-Asbolus,-2983938587.050068,1441561834.529656,600825414.707206
2446410.5,asteroid:8405-Asbolus,-2961917366.441574,1278973785.699592,548622136.161521
2446775.5,asteroid:8405-Asbolus,-2929333183.335380,1111355156.331493,494419430.479799
2447140.5,asteroid:8405-Asbolus,-2885261727.435611,938706381.777080,438228098.226687
2447505.5,asteroid:8405-Asbolus,-2828503365.924674,761095144.684178,380072032.088320
2447870.5,asteroid:8405-Asbolus,-2757668253.396418,578755210.896825,319997990.410765
2448235.5,asteroid:8405-Asbolus,-2671063347.466956,392061496.636057,258079834.633954
2448600.5,asteroid:8405-Asbolus,-2566687299.150986,201678430.494294,194445376.456675
2448965.5,asteroid:8405-Asbolus,-2442276482.344783,8570747.149595,129292723.835320
2449330.5,asteroid:8405-Asbolus,-2295098741.006435,-185912823.480734,62940538.551795
2449695.5,asteroid:8405-Asbolus,-2121908280.617210,-379727978.365282,-4109015.477326
2450060.5,asteroid:8405-Asbolus,-1918841490.020343,-569890155.596508,-71065872.526687
2450425.5,asteroid:8405-Asbolus,-1681253012.778912,-751879118.742453,-136659060.460996
2450790.5,asteroid:8405-Asbolus,-1403900266.941000,-918611540.900200,-198837905.417398
2451155.5,asteroid:8405-Asbolus,-1081545607.781985,-1059010075.110953,-254252498.172537
2451520.5,asteroid:8405-Asbolus,-711054479.523646,-1155853821.053287,-297524743.857444
2451885.5,asteroid:8405-Asbolus,-296932019.759866,-1184326047.601687,-320624888.023357
2452250.5,asteroid:8405-Asbolus,139273572.307582,-1116240983.680653,-313877120.970074
2452615.5,asteroid:8405-Asbolus,553982075.975377,-936684516.394497,-271101831.665735
2452980.5,asteroid:8405-Asbolus,899219798.212438,-662904907.005186,-196158618.073148
2453345.5,asteroid:8405-Asbolus,1151911262.540926,-335776411.857834,-101214330.930708
2453710.5,asteroid:8405-Asbolus,1317281724.163558,7170381.912006,1652481.538110
2454075.5,asteroid:8405-Asbolus,1412397590.996081,343520780.261882,104754043.228316
2454440.5,asteroid:8405-Asbolus,1454341630.122723,662874532.698151,204213542.775613
2454805.5,asteroid:8405-Asbolus,1456557148.519034,961462829.498581,298376648.417705
2455170.5,asteroid:8405-Asbolus,1428883945.645948,1238574314.272182,386695235.774858
2455535.5,asteroid:8405-Asbolus,1378447057.512741,1494790742.455283,469140085.717809
2455900.5,asteroid:8405-Asbolus,1310470496.380710,1731193837.465214,545908657.048515
2456265.5,asteroid:8405-Asbolus,1228869986.375394,1948967673.549382,617284113.842064
2456630.5,asteroid:8405-Asbolus,1136671564.624956,2149349545.729722,683580725.656912
2456995.5,asteroid:8405-Asbolus,1036235824.550505,2333581121.235263,745103243.881150
2457360.5,asteroid:8405-Asbolus,929393139.818756,2502798155.002149,802140615.078418
2457725.5,asteroid:8405-Asbolus,817582589.926564,2658067604.394418,854954867.348459
2458090.5,asteroid:8405-Asbolus,701913715.701938,2800365467.152049,903783916.131483
2458455.5,asteroid:8405-Asbolus,583238549.912497,2930541994.402926,948845490.024664
2458820.5,asteroid:8405-Asbolus,462267848.089213,3049359121.427925,990331553.936609
2459185.5,asteroid:8405-Asbolus,339514941.842122,3157458470.264974,1028421851.515277
2459550.5,asteroid:8405-Asbolus,215392517.672681,3255350004.015357,1063274437.664169
2459915.5,asteroid:8405-Asbolus,90295638.656980,3343464184.215954,1095032997.782357
2460280.5,asteroid:8405-Asbolus,-35428510.384027,3422116540.404015,1123827237.914497
2460645.5,asteroid:8405-Asbolus,-161375306.971319,3491568189.192123,1149767487.093340
2461010.5,asteroid:8405-Asbolus,-287123881.983221,3552136528.144965,1172958693.417990
2461375.5,asteroid:8405-Asbolus,-412326198.735130,3604153038.426976,1193489466.778311
2461740.5,asteroid:8405-Asbolus,-536623778.127341,3647957037.832253,1211443936.332752
2462105.5,asteroid:8405-Asbolus,-659757885.196635,3683913455.206420,1226898837.762731
2462470.5,asteroid:8405-Asbolus,-781555295.036606,3712333970.581103,1239921295.715277
2462835.5,asteroid:8405-Asbolus,-901826417.339464,3733521615.530001,1250578056.188136
2463200.5,asteroid:8405-Asbolus,-1020477385.899601,3747749237.614937,1258924479.462184
2463565.5,asteroid:8405-Asbolus,-1137442267.655235,3755184334.687131,1265016191.532548
2463930.5,asteroid:8405-Asbolus,-1252630346.039787,3755974458.543072,1268903005.786081
2464295.5,asteroid:8405-Asbolus,-1365995896.192045,3750199028.052478,1270627842.440275
2464660.5,asteroid:8405-Asbolus,-1477380167.835187,3737844271.285086,1270232043.025279
2465025.5,asteroid:8405-Asbolus,-1586548482.673599,3718949516.353305,1267746660.766157
2465390.5,asteroid:8405-Asbolus,-1693286652.113030,3693579857.824444,1263203019.328427
2465755.5,asteroid:8405-Asbolus,-1797302422.996182,3661846961.130410,1256625010.423498
2466120.5,asteroid:8405-Asbolus,-1898368126.945328,3623944568.533343,1248035697.238311
2466485.5,asteroid:8405-Asbolus,-1996333354.214594,3580020978.701838,1237456601.717814
2466850.5,asteroid:8405-Asbolus,-2091013170.496594,3530242266.559913,1224904785.095394
2467215.5,asteroid:8405-Asbolus,-2182327444.861382,3474795411.807657,1210399625.200237
2467580.5,asteroid:8405-Asbolus,-2270191145.677997,3413760282.929068,1193953628.120756
2467945.5,asteroid:8405-Asbolus,-2354499402.242808,3347212735.231809,1175582216.395270
2468310.5,asteroid:8405-Asbolus,-2435229422.727983,3275178960.344887,1155296925.535466
2468675.5,asteroid:8405-Asbolus,-2512247702.600830,3197575355.916849,1133105082.054909
2469040.5,asteroid:8405-Asbolus,-2585341675.055761,3114338836.934463,1109014441.112197
2469405.5,asteroid:8405-Asbolus,-2654277174.950980,3025385920.337373,1083022812.069697
2469770.5,asteroid:8405-Asbolus,-2718682084.394826,2930673878.883728,1055131496.529194
2470135.5,asteroid:8405-Asbolus,-2778226891.134065,2830294773.670206,1025334800.646253
2470500.5,asteroid:8405-Asbolus,-2832599583.262527,2724304948.067443,993626450.142759
2470865.5,asteroid:8405-Asbolus,-2881456312.313468,2612790336.112734,960002849.745472
2471230.5,asteroid:8405-Asbolus,-2924544986.692118,2495883580.803346,924454141.279578
2471595.5,asteroid:8405-Asbolus,-2961581908.330977,2373636069.702850,886975878.657536
2471960.5,asteroid:8405-Asbolus,-2992246289.153967,2246109779.486494,847557888.905128
2472325.5,asteroid:8405-Asbolus,-3016275331.593352,2113327352.997357,806191919.570615
2472690.5,asteroid:8405-Asbolus,-3033307287.662648,1975211843.901996,762870622.188149
2473055.5,asteroid:8405-Asbolus,-3042901017.499508,1831710544.132658,717581259.356665
2473420.5,asteroid:8405-Asbolus,-3044517598.723602,1682710777.718359,670315983.089951
2473785.5,asteroid:8405-Asbolus,-3037419170.866748,1528116474.389332,621061615.526782
2474150.5,asteroid:8405-Asbolus,-3020790814.331852,1367987183.002986,569810781.778134
2474515.5,asteroid:8405-Asbolus,-2993731769.609602,1202422560.519039,516559214.710022
2474880.5,asteroid:8405-Asbolus,-2955208448.449307,1031601121.788676,461309276.907947
2475245.5,asteroid:8405-Asbolus,-2904144300.254901,855806866.849804,404080075.227399
2475610.5,asteroid:8405-Asbolus,-2839313854.987276,675350955.791947,344906226.403863
2475975.5,asteroid:8405-Asbolus,-2759282617.809671,490684340.778263,283854350.437033
2476340.5,asteroid:8405-Asbolus,-2662414362.847808,302385298.341360,221029103.727312
2476705.5,asteroid:8405-Asbolus,-2546731036.808605,111168468.480390,156599968.679478
2477070.5,asteroid:8405-Asbolus,-2409839015.137821,-81904209.847626,90833761.799217
2477435.5,asteroid:8405-Asbolus,-2248808435.215111,-275319563.537959,24142519.035690
2477800.5,asteroid:8405-Asbolus,-2059972859.705637,-466805598.936969,-42820874.816790
2478165.5,asteroid:8405-Asbolus,-1838889893.868719,-652723818.471857,-109029896.877273
2478530.5,asteroid:8405-Asbolus,-1580375730.233201,-827336854.019296,-172829000.410210
2478895.5,asteroid:8405-Asbolus,-1278863201.806552,-981514145.094085,-231530199.740431
2479260.5,asteroid:8405-Asbolus,-929791503.390215,-1100873590.359352,-280774915.754147
2479625.5,asteroid:8405-Asbolus,-533368458.740554,-1163868718.987355,-313765199.001569
2479990.5,asteroid:8405-Asbolus,-102404496.402160,-1142576074.986533,-321268669.406617
2480355.5,asteroid:8405-Asbolus,328799088.890248,-1013471501.800999,-294701894.972783
2480720.5,asteroid:8405-Asbolus,710577431.209222,-778492043.762464,-233004935.598318
2481085.5,asteroid:8405-Asbolus,1006310118.775820,-470846498.740844,-145462071.672285
2481450.5,asteroid:8405-Asbolus,1209784057.227619,-132011498.035822,-45008802.020734
2481815.5,asteroid:8405-Asbolus,1334454753.270208,208728747.768468,58582194.356777
2482180.5,asteroid:8405-Asbolus,1398182572.600335,536128209.044971,159909534.625413
2482545.5,asteroid:8405-Asbolus,1416240448.783644,843740573.759026,256480232.924866
2482910.5,asteroid:8405-Asbolus,1400176857.732219,1129625918.633981,347326502.388751
2483275.5,asteroid:8405-Asbolus,1358439538.998259,1393953294.410830,432216357.126778
2483640.5,asteroid:8405-Asbolus,1297129002.126484,1637743806.861302,511252093.834497
2484005.5,asteroid:8405-Asbolus,1220730842.740213,1862317018.171690,584687366.275323
2484370.5,asteroid:8405-Asbolus,1132571226.041178,2069070919.377722,652825010.944472
2484735.5,asteroid:8405-Asbolus,1035113318.119306,2259312788.284403,715979447.183794
2485100.5,asteroid:8405-Asbolus,930280163.918149,2434199076.410391,774452016.201616
2485465.5,asteroid:8405-Asbolus,819528117.565471,2594756022.268043,828521022.338192
2485830.5,asteroid:8405-Asbolus,703992871.099542,2741821237.005799,878442975.092240
2486195.5,asteroid:8405-Asbolus,584686911.587040,2876100602.913902,924443050.388527
2486560.5,asteroid:8405-Asbolus,462474517.312811,2998215472.584450,966726289.370813
2486925.5,asteroid:8405-Asbolus,338145217.540662,3108712785.155040,1005471554.042537
2487290.5,asteroid:8405-Asbolus,212425517.461469,3208186816.343791,1040841432.825951
2487655.5,asteroid:8405-Asbolus,85874524.395172,3297232750.980099,1072983685.426980
2488020.5,asteroid:8405-Asbolus,-41010581.682742,3376369368.913215,1102027265.503927
2415020.5,asteroid:1221-Amor,-92081783.410255,16525291.256814,-30317438.419491
2415200.5,asteroid:1221-Amor,16476235.261159,-63889181.856030,43796782.983113
2415380.5,asteroid:1221-Amor,353462755.143924,-266046214.922612,15612665.337347
2415560.5,asteroid:1221-Amor,391458219.777092,238217686.448869,-29421350.312220
2415740.5,asteroid:1221-Amor,282903750.958815,107325758.865700,-61291129.856282
2415920.5,asteroid:1221-Amor,8292418.119085,416614453.734101,-55626828.719755
2416100.5,asteroid:1221-Amor,-135159792.633731,-256718838.591130,26508748.123108
2416280.5,asteroid:1221-Amor,258868975.940458,-38483706.237738,32964832.231201
2416460.5,asteroid:1221-Amor,374788575.990135,-146855547.442445,-10926693.745667
2416640.5,asteroid:1221-Amor,382356144.350121,343432398.184443,-50677284.501644
2416820.5,asteroid:1221-Amor,99787458.187145,149815663.081335,-65165714.598603
2417000.5,asteroid:1221-Amor,-110775606.444889,244833777.413928,-16394492.720139
2417180.5,asteroid:1221-Amor,49784966.633844,-358352037.778301,43272291.118251
2417360.5,asteroid:1221-Amor,415613173.556726,52385864.219159,8519700.221364
2417540.5,asteroid:1221-Amor,330505796.435760,-15050045.299196,-35889853.538606
2417720.5,asteroid:1221-Amor,314045828.947602,406880470.953831,-63735399.985781
2417900.5,asteroid:1221-Amor,-119517873.771673,111495163.241501,-48692983.700982
2418080.5,asteroid:1221-Amor,8660162.866347,-34933714.775295,36497755.244062
2418260.5,asteroid:1221-Amor,195245648.572025,-285048404.194415,26773205.072557
2418440.5,asteroid:1221-Amor,493926632.033545,154125945.221897,-18165956.563354
2418620.5,asteroid:1221-Amor,230778559.129290,109050729.250987,-55390242.215372
2418800.5,asteroid:1221-Amor,189892604.642557,402287259.048352,-63073559.413036
2418980.5,asteroid:1221-Amor,-273948752.698845,-81404886.494800,546274.430492
2419160.5,asteroid:1221-Amor,270366686.618398,-110970156.749714,40555435.500947
2419340.5,asteroid:1221-Amor,262981578.701718,-146584081.078485,887700.881967
2419520.5,asteroid:1221-Amor,500061632.473868,242997363.548275,-42071239.816900
2419700.5,asteroid:1221-Amor,82327991.827272,203640279.303408,-65318022.669043
2419880.5,asteroid:1221-Amor,32504442.567433,278916582.809949,-38419234.547921
2420060.5,asteroid:1221-Amor,-135238304.968336,-269063040.758222,42189828.374943
2420240.5,asteroid:1221-Amor,450826411.401833,-66909473.121238,19917507.187267
2420420.5,asteroid:1221-Amor,266367635.075746,10375605.748386,-25422132.814384
2420600.5,asteroid:1221-Amor,438633848.551918,301315611.018208,-59362637.540982
2420780.5,asteroid:1221-Amor,-104177764.925573,233763885.605667,-59196110.224769
2420960.5,asteroid:1221-Amor,-5713990.198444,-17839274.862371,17690679.827644
2421140.5,asteroid:1221-Amor,68731060.222399,-230435054.444687,35876865.652212
2421320.5,asteroid:1221-Amor,540073120.567528,12496512.405627,-6880102.282478
2421500.5,asteroid:1221-Amor,215489525.180738,162391405.920683,-47953777.901427
2421680.5,asteroid:1221-Amor,310881833.303051,310469802.965974,-65543542.048574
2421860.5,asteroid:1221-Amor,-286532621.723393,132671666.198941,-24574286.836703
2422040.5,asteroid:1221-Amor,216049529.170728,-211777299.163921,43775302.733778
2422220.5,asteroid:1221-Amor,198334503.737510,-96271040.219186,12291833.232569
2422400.5,asteroid:1221-Amor,547895281.720105,93505365.846001,-32572387.915462
2422580.5,asteroid:1221-Amor,117286028.985442,285855704.166356,-62604632.809420
2422760.5,asteroid:1221-Amor,130754668.098392,233102299.800388,-52720147.744892
2422940.5,asteroid:1221-Amor,-246556197.497667,-100560851.213321,31661449.646451
2423120.5,asteroid:1221-Amor,407159327.659426,-212744368.090242,29894899.936974
2423300.5,asteroid:1221-Amor,259989345.600921,64497742.050444,-14663587.716677
2423480.5,asteroid:1221-Amor,482317081.963134,159978951.037628,-53215934.416766
2423660.5,asteroid:1221-Amor,-23314391.664831,353389307.851408,-64295255.145919
2423840.5,asteroid:1221-Amor,-26936824.796563,307697.015775,-7926670.152730
2424020.5,asteroid:1221-Amor,563738.614969,-144712425.591452,42050602.558575
2424200.5,asteroid:1221-Amor,500659476.650799,-144002490.489251,4379520.704845
2424380.5,asteroid:1221-Amor,263371705.612954,220016943.013726,-39334914.538439
2424560.5,asteroid:1221-Amor,348065293.453963,194495855.269920,-64765578.104074
2424740.5,asteroid:1221-Amor,-188134254.658273,313020304.624292,-43316145.642684
2424920.5,asteroid:1221-Amor,79965138.730814,-281567304.875259,40173127.628254
2425100.5,asteroid:1221-Amor,195129446.462635,-44716066.417957,22909610.575811
2425280.5,asteroid:1221-Amor,509129759.329618,-53066228.974042,-22446988.858056
2425460.5,asteroid:1221-Amor,215201971.352256,348536771.362134,-57816842.759027
2425640.5,asteroid:1221-Amor,155903414.338245,170444810.321784,-61214361.123642
2425820.5,asteroid:1221-Amor,-248620983.254881,98423975.835451,9989703.319075
2426000.5,asteroid:1221-Amor,273690947.636015,-329596618.132957,37923559.429035
2426180.5,asteroid:1221-Amor,311341289.537305,94958464.063853,-3706484.177394
2426360.5,asteroid:1221-Amor,443520553.515119,37764867.143020,-45696588.261596
2426540.5,asteroid:1221-Amor,117548604.342408,425935581.528804,-65661210.144742
2426720.5,asteroid:1221-Amor,-60113252.713495,29935917.088087,-31037479.446037
2426900.5,asteroid:1221-Amor,-16039932.337706,-69923445.957050,43391258.964017
2427080.5,asteroid:1221-Amor,382133063.589340,-259195109.262240,15168473.364988
2427260.5,asteroid:1221-Amor,361276045.330695,234004306.734215,-29949885.366692
2427440.5,asteroid:1221-Amor,312892606.865367,111860876.445676,-61580583.780380
2427620.5,asteroid:1221-Amor,-21276750.311691,414937864.332331,-55645918.944143
2427800.5,asteroid:1221-Amor,-104552486.012165,-254671075.022820,26347943.931631
2427980.5,asteroid:1221-Amor,229709077.058650,-36285341.150923,32171432.222422
2428160.5,asteroid:1221-Amor,404865172.490835,-145628574.005270,-11962220.423876
2428340.5,asteroid:1221-Amor,349769347.476217,349207319.376120,-51436414.921550
2428520.5,asteroid:1221-Amor,125094126.912140,145423885.445390,-65049610.255419
2428700.5,asteroid:1221-Amor,-142565559.840122,243761399.230644,-14749058.939895
2428880.5,asteroid:1221-Amor,85326710.072533,-365420891.464270,42808245.548792
2429060.5,asteroid:1221-Amor,388689963.467150,64891028.919056,7140250.430129
2429240.5,asteroid:1221-Amor,357390002.024999,-20611462.793235,-37135123.557143
2429420.5,asteroid:1221-Amor,280461289.422569,419904578.681400,-64207754.256648
2429600.5,asteroid:1221-Amor,-98749901.656597,93996608.900425,-47359865.681369
2429780.5,asteroid:1221-Amor,-8663655.339584,-27895238.924891,37478679.813355
2429960.5,asteroid:1221-Amor,227925136.848135,-294763466.669492,25084712.644526
2430140.5,asteroid:1221-Amor,467883089.548519,177088079.480327,-20100877.128172
2430320.5,asteroid:1221-Amor,249549360.200890,96920559.858625,-56557175.116075
2430500.5,asteroid:1221-Amor,154688937.233456,418685197.917730,-62396357.850482
2430680.5,asteroid:1221-Amor,-249942029.473792,-118150414.515968,4269130.340741
2430860.5,asteroid:1221-Amor,259476471.082658,-88260185.156243,39293417.141046
2431040.5,asteroid:1221-Amor,287346248.507056,-159965078.737864,-1431927.184013
2431220.5,asteroid:1221-Amor,474894619.194035,272638797.942081,-43940110.194025
2431400.5,asteroid:1221-Amor,90549353.280989,182600766.602835,-65628001.750555
2431580.5,asteroid:1221-Amor,2152385.765715,289608894.389695,-35180821.137108
2431760.5,asteroid:1221-Amor,-100208837.190280,-299960505.435377,42736279.443917
2431940.5,asteroid:1221-Amor,442651348.929558,-32478455.975395,17334576.353470
2432120.5,asteroid:1221-Amor,279289956.055334,-5552356.629819,-27993528.278243
2432300.5,asteroid:1221-Amor,414078179.480650,334910922.418097,-60662303.108619
2432480.5,asteroid:1221-Amor,-108471962.951396,200954148.671316,-57523912.757866
2432660.5,asteroid:1221-Amor,-6911581.972239,-12265973.041661,22146659.061850
2432840.5,asteroid:1221-Amor,92640647.985442,-252794072.887832,33723642.952131
2433020.5,asteroid:1221-Amor,533313728.559294,53230819.880808,-9895936.363453
2433200.5,asteroid:1221-Amor,214785101.930832,142876543.447886,-50113515.525004
2433380.5,asteroid:1221-Amor,288145059.905439,341414571.003185,-65368258.955393
2433560.5,asteroid:1221-Amor,-293317708.495348,79382148.421806,-19183959.295726
2433740.5,asteroid:1221-Amor,235217355.017994,-182893293.924956,43185129.802182
2433920.5,asteroid:1221-Amor,208472178.173604,-113483212.827125,8951666.013883
2434100.5,asteroid:1221-Amor,542867766.622999,137332713.934748,-35566502.615739
2434280.5,asteroid:1221-Amor,101753872.190589,263027034.827966,-63761111.461709
2434460.5,asteroid:1221-Amor,112817573.538593,253319293.174552,-49750979.486758
2434640.5,asteroid:1221-Amor,-230040460.240676,-149222215.220274,34950475.816224
2434820.5,asteroid:1221-Amor,426023291.461007,-172400896.890547,26860956.978780
2435000.5,asteroid:1221-Amor,254057605.123724,49863394.541857,-18230612.277294
2435180.5,asteroid:1221-Amor,478274349.801359,200923902.087309,-55452874.809576
2435360.5,asteroid:1221-Amor,-53111651.088896,323616636.847281,-63328711.588031
2435540.5,asteroid:1221-Amor,-20414886.386785,-2474785.087351,-961435.174985
2435720.5,asteroid:1221-Amor,12247717.434534,-168621668.990042,40218911.952095
2435900.5,asteroid:1221-Amor,520042482.259603,-100586102.903858,465154.904024
2436080.5,asteroid:1221-Amor,242530855.277649,208213784.076997,-42529425.732698
2436260.5,asteroid:1221-Amor,344733044.800600,227257298.064918,-65482337.725862
2436440.5,asteroid:1221-Amor,-225273783.240700,269433073.937463,-38573062.282950
2436620.5,asteroid:1221-Amor,125648526.450423,-268458408.531674,41750791.380256
2436800.5,asteroid:1221-Amor,190919896.589673,-54067569.531520,19043342.093268
2436980.5,asteroid:1221-Amor,526986229.089361,-12281768.054018,-26380281.824538
2437160.5,asteroid:1221-Amor,179026572.300673,338192915.455555,-59905857.191898
2437340.5,asteroid:1221-Amor,151338684.939260,185416879.456153,-58882622.905825
2437520.5,asteroid:1221-Amor,-258568272.171312,38839576.693464,18047470.658942
2437700.5,asteroid:1221-Amor,322569147.577975,-301096076.190072,35018202.346909
2437880.5,asteroid:1221-Amor,292876457.568130,95579509.581352,-8134746.267755
2438060.5,asteroid:1221-Amor,458633052.140440,70792920.501384,-48930864.393140
2438240.5,asteroid:1221-Amor,68645742.732965,413599513.698966,-65678736.516865
2438420.5,asteroid:1221-Amor,-52731765.849873,12967805.688016,-23554523.083635
2438600.5,asteroid:1221-Amor,-7401180.168107,-87956466.267808,43189702.226901
2438780.5,asteroid:1221-Amor,424392164.907479,-227992187.983603,10465266.396785
2438960.5,asteroid:1221-Amor,328613766.736204,242966130.751809,-34287154.670100
2439140.5,asteroid:1221-Amor,321018617.633623,132553769.846667,-63340101.621673
2439320.5,asteroid:1221-Amor,-81180725.681168,391266648.416651,-51351125.682608
2439500.5,asteroid:1221-Amor,-42377667.890963,-284163387.871477,33111883.697108
2439680.5,asteroid:1221-Amor,226244919.871544,-27012917.013931,27893942.107852
2439860.5,asteroid:1221-Amor,438233335.357903,-118966670.107222,-17127627.269640
2440040.5,asteroid:1221-Amor,304312560.165728,363106041.189285,-54796882.282209
2440220.5,asteroid:1221-Amor,124600802.412929,145550383.802012,-63800184.807970
2440400.5,asteroid:1221-Amor,-182042473.438691,192822679.024173,-3712450.113602
2440580.5,asteroid:1221-Amor,156067786.324706,-362892539.352458,40607472.620845
2440760.5,asteroid:1221-Amor,371730358.814993,90928734.169937,1371819.187004
2440940.5,asteroid:1221-Amor,378383243.002685,-2060979.037513,-41869880.072950
2441120.5,asteroid:1221-Amor,222487170.334841,434289014.710147,-65392244.505484
2441300.5,asteroid:1221-Amor,-104248278.974814,58242590.320014,-40027883.081232
2441480.5,asteroid:1221-Amor,9003211.924618,-45523428.616992,41253963.388016
2441660.5,asteroid:1221-Amor,281611904.271902,-283667229.069189,19637911.284169
2441840.5,asteroid:1221-Amor,438588015.735077,212706079.136379,-25819251.115717
2442020.5,asteroid:1221-Amor,255234871.897100,101929881.085616,-59676760.572055
2442200.5,asteroid:1221-Amor,88362635.665814,422016858.146824,-59247488.537294
2442380.5,asteroid:1221-Amor,-208268087.121985,-195224978.863668,16999589.566906
2442560.5,asteroid:1221-Amor,273964618.926665,-60768214.175089,35183306.041763
2442740.5,asteroid:1221-Amor,322313977.972539,-148834381.359149,-7962480.212697
2442920.5,asteroid:1221-Amor,435034579.452663,314174043.927783,-48803098.398562
2443100.5,asteroid:1221-Amor,78004906.765427,169186263.479775,-65704099.164383
2443280.5,asteroid:1221-Amor,-53440571.350014,261887416.073071,-24098563.992474
2443460.5,asteroid:1221-Amor,-25715950.914007,-331917948.044076,43130387.984731
2443640.5,asteroid:1221-Amor,443076656.383226,14985629.953135,10720481.237404
2443820.5,asteroid:1221-Amor,292906488.872408,-408432.522176,-34128393.997147
2444000.5,asteroid:1221-Amor,365151422.432719,374322570.434206,-63280794.991294
2444180.5,asteroid:1221-Amor,-136023059.107085,155812167.460178,-51728925.776631
2444360.5,asteroid:1221-Amor,18257530.902953,-42951042.085721,32500230.778937
2444540.5,asteroid:1221-Amor,145186021.309283,-259336516.020915,28052813.727570
2444720.5,asteroid:1221-Amor,523445911.521163,110562733.126507,-16956593.807845
2444900.5,asteroid:1221-Amor,206154188.067093,139472167.500174,-54737501.749635
2445080.5,asteroid:1221-Amor,232721075.989207,368479028.720483,-63876507.601096
2445260.5,asteroid:1221-Amor,-300298274.364456,-15928896.692740,-4510235.950155
2445440.5,asteroid:1221-Amor,278979401.190285,-151369034.376603,40655112.651059
2445620.5,asteroid:1221-Amor,233647614.333275,-111849273.539693,1484914.974243
2445800.5,asteroid:1221-Amor,523573473.072648,196727924.650959,-41797224.765562
2445980.5,asteroid:1221-Amor,68954654.386863,246001858.502019,-65398656.283130
2446160.5,asteroid:1221-Amor,59693729.458706,245556885.245199,-40257292.344646
2446340.5,asteroid:1221-Amor,-164477774.669028,-218002451.313962,41047861.690922
2446520.5,asteroid:1221-Amor,459229952.891917,-114742609.907526,19770887.332720
2446700.5,asteroid:1221-Amor,253431958.012198,54002418.334934,-25744186.674683
2446880.5,asteroid:1221-Amor,450659445.805195,254653947.829649,-59664390.286437
2447060.5,asteroid:1221-Amor,-107147941.178289,283140620.178721,-59564141.164111
2447240.5,asteroid:1221-Amor,-2978274.636722,-54710152.094228,15963322.768481
2447420.5,asteroid:1221-Amor,61043148.710039,-183016194.036370,35166605.705470
2447600.5,asteroid:1221-Amor,540229781.885192,-34042040.869895,-7968530.023335
2447780.5,asteroid:1221-Amor,215045962.048059,211044447.907161,-48847219.769098
2447960.5,asteroid:1221-Amor,307151131.084328,264111415.542006,-65740281.114864
2448140.5,asteroid:1221-Amor,-281222516.631520,179813175.030659,-24180269.253240
